Per	Mass	Tau
0.293	0.26327534330477315	55081428.61011173
2.4666	0.6710513212342827	6765742.119022636
1.7216	0.39999926244038575	17030019.211982165
0.3215	0.21057326201500481	47196819.85477026
0.7114	0.4041587420231406	17268357.91019475
0.3992	0.651383244503191	7059918.1916144295
1.634	0.5499988711414775	8747469.988992497
2.491	1.2103519299809222	728794.1881697478
0.4627	0.5075097579124571	10819301.024907341
0.2353	0.8473173698133379	4428331.814964961
0.6205	0.2437100963797917	50497782.25020649
0.3075	1.9998958424577467	232418.07986563022
0.258	0.5118572154051004	10619477.940549178
0.4896	0.25054356937192446	64342232.28271136
1.3602	0.2499995657006432	52975441.42803203
2.885	1.1307969476544641	1469556.735555858
0.2113	0.14999974921571743	39637939.897995904
0.5216	0.19999966517607118	45155130.058073804
0.2656	0.18653977812013758	41903278.3958958
0.9204	0.43464670656676324	14264786.596489446
0.8848	0.34999936348193883	20849986.578998674
0.7565	0.1499997552858758	41339315.115716614
0.2671	0.39999925960210064	16951624.252851777
0.3368	0.4502760415221828	13834359.316445962
0.0356	1.7999391126102664	232418.07986563022
0.5	0.29999946732031796	28206322.24767219
0.3484	0.11998725888330292	40926344.45881636
0.1238	0.20547528749734542	46688979.486241624
3.92	0.6994607654014149	6340821.125278938
6.2883	0.9410858780304678	3373938.5710266307
0.6231	0.29999946462843935	28322191.86547325
0.374	0.19999966517607118	45155130.058073804
5.0921	1.1569935180343125	1074061.3372407828
0.5503	0.8042763763322668	4896707.164269518
0.3617	0.22076921105032404	48212500.59182758
0.1267	0.11149277520039744	41469229.183715835
1.706	0.5535434505706116	8744554.963436158
13.6986	0.4596283100878569	13202069.813594077
6.0067	0.9854453416524659	3012812.858449224
1.4972	0.44335755357922657	13406623.364002243
8.5889	0.5499988315348081	8893873.374604277
0.3242	0.15512265217840698	41732847.208817914
6.1535	0.891897637925533	4292818.711336597
0.6738	0.19635762997692854	41956538.14185765
0.8288	0.6072515660169223	7405019.808148076
1.1187	0.36248211203372777	20706074.34263207
0.7768	1.2396952185356958	539405.9961490709
2.0109	0.3774413466232018	19115956.671925407
5.9405	0.772995502939476	5508600.962614179
1.4162	0.6579392700802215	6961859.500750499
4.2628	1.1153689967339462	1731883.5952449031
0.0559	1.8799288646468113	232418.07986563022
5.3258	0.6244010634088092	7242741.22670048
0.3983	0.675422004952303	6700369.658446683
0.5256	0.18850334849149572	41913930.34508817
0.4015	0.6170512788122863	7312289.190178021
0.2652	1.9998958424577467	232418.07986563022
0.3628	0.36248211203372777	20706074.34263207
0.5603	0.8196481597183638	4729430.253803603
0.4433	0.16886764477791416	41807410.85316449
0.3389	0.40633645377625643	17053817.10207295
0.4171	0.2999994617465199	28369137.555300534
5.5927	0.9712133231904917	3115742.546111086
0.9081	0.19999965787361776	42782801.43106567
0.3094	0.19999966517607118	45155130.058073804
0.3888	0.29999945861587063	28369139.832463846
0.543	0.5292470453756741	9820185.603116507
5.7139	0.9712133231904917	3115742.546111086
0.37	0.29828772162010825	29614218.510461867
0.3013	0.27919006072083463	43505424.019361734
0.3855	0.17475835589198851	41839366.7007416
0.7781	0.33604587649620976	22859949.326926365
0.3933	0.34999935939337196	20504400.134434484
0.2389	1.4833463951885226	232418.07986563022
1.5928	0.4499991402071669	13293009.330471374
4.9432	1.0411085994646057	2441220.1083127153
1.2809	0.6907193979653743	6471566.046430843
0.2999	0.24999956665275525	53702077.59937072
0.2471	0.7968522747383814	5243927.193445961
5.0132	1.0123689187238345	2729650.9450585796
1.6493	0.8473173698133379	4428331.814964961
0.1971	0.21822022379149433	47958580.40756326
0.3971	0.14999974876156383	39496548.60661988
7.2745	0.8641955567997832	4634774.673596315
0.4441	0.4041587420231406	17268357.91019475
0.1765	1.9998958424577467	232418.07986563022
1.6719	0.4041587420231406	17268357.91019475
6.8472	0.9363153625782352	3418333.1980523434
0.857	0.3445637567211514	21393568.200525776
0.4722	0.5911822808952291	8116072.211060906
0.5612	0.2999994659908677	28259257.71133446
1.0465	0.2999994659908677	28259257.71133446
2.1762	1.1569935180343125	1074061.3372407828
0.3019	0.19243048923421197	41935234.243472904
1.6412	1.9998958424577467	232418.07986563022
1.3418	0.47833284721920477	11937490.807890322
1.0385	0.16101336329248134	41764803.05639502
0.6757	0.4041587420231406	17268357.91019475
0.321	0.19046691886285383	41924582.29428054
6.4254	0.6535685863622012	7027231.961326452
1.7487	0.34999935238957663	20457812.509152677
1.8401	0.5999987008311496	7514564.139502314
